title|publish_date|text|url
Coca-Cola, Red Cross deliver relief to flood victims|18/02/2020|"The Coca-Cola Company, through Coca-Cola Beverages Africa in Uganda has contributed 580 kits of Non-Food Relief Items towards the Bundibugyo floods affected families.

The kits have been extended to the communities through the Uganda Red Cross Society, the humanitarian agency mandated by the Government to support the internally displaced communities in December 2019.

This followed a heavy down pour between 6th and 7th December which devastated the entire district.

A total of 1,152 households composed of 6,768 individuals were affected, 18 bodies retrieved, and left many homeless.

Victoria University

Over 800 households became displaced and occupied churches and nearby school buildings, while others coped through their extended family members in safer communities.

The Government gazetted Semuliki Secondary School and Bubkwanga Camp to accommodate those displaced/homeless and Uganda Red Cross offered humanitarian life line services for a period of two months.

Today, a lot has changed. When the rains normalized, some people developed coping mechanisms and have since moved to live with relatives, some re-built their homes, while others are still struggling.

Uganda Red Cross through its fundraising efforts engaged corporate entities to support the local appeal for disaster affected areas country wide.

“This is how Coca-Cola came on board. We are happy to extend a note of appreciation for the support offered to the people of Bundibugyo through The Coca-Cola Company. Thank you for responding to our call when we approached you. I know and trust that the people of Bundibugyo will use these kits to cope and recover from the shock they went through when the disaster hit them,” said Robert Kwesiga, Uganda Red Cross Secretary General.

While addressing the press at Harugare Sub-County offices, Ms. Maureen Kyomuhendo the Public Affairs & Communications Manager at Coca-Cola Beverages Africa said “As Coca-Cola, we deeply understand the impact of these devastating floods because we live, work and serve in these communities every day. As a responsible corporate entity, we were compelled to improve the lives of the impacted families.

In a message delivered on behalf of the General Manager Coca-Cola Beverages Africa in Uganda, Mr. Melkamu Abebe, reading in part “On behalf of the management & staff of Coca-Cola, please accept our humble contribution of relief items that we urgently mobilised using available resources. We have worked with our partners to provide the national recommended standard kits. We thank the Red Cross for having supported you through the tough time and for being a partner in emergency response. We hope that the donated relief kits will go a long way in restoring and improving your lives.”"|http://edge.ug/2020/02/18/coca-cola-red-cross-deliver-relief-to-flood-victims/
Get out of wetlands, Museveni mourns flood victims|11/12/2019|"President Museveni has expressed condolences to the families of the nine Ugandans that died in the Elgon area and the 17 Ugandans that died in the Rwenzori area.

He said these losses, on account of floods and landslides, are, mainly, due to the mistake of insisting on settling (living) in areas that logic and God did not intend for human habitation.

These are the wetlands (ebisaaru, entobazi, emigga, mbalama, emyegyego ennyanja, swamps, wetlands, river-banks, and lakeshores) and steep mountains of 31-32% gradient or more than that.

“All people in such areas should accept resettlement as we have done with the previous Bududa victims that are now settled in Bulambuli,” Museveni noted.

Victoria University

He said those cultivating in the wetlands should accept government plan of changing to fish-farming as done in Limoto wetland, Pallisa District.

“You can have fish ponds on the edges (emiiga) of the swamps but not in the centre of the swamp.”

He said in order to expedite the evacuation of threatened People, government may have to look at only cash compensation instead of the protracted process of resettlement which involves the allocation of planned farms, permanent houses, etc as seen in Bulambuli.

With cash, People can, then, go and fend for themselves. The swamps and steep mountains are not for crops and human settlements (amaka), he noted.

He said the swamps are for water, ebigugu (cyperus latifolia) and papyrus (cyperus papyrus) and that undisturbed swamp water is for irrigation and the swamp grasses are for mulching (okwarira) crops.

The swamp grass also helps in the manufacture of rain through transpiration (sucking water from the wetland and putting it in the atmosphere to make rain).

“You normally see mist (oruho) along these swamps early in the morning. That is part of that transpiration that, eventually, helps with rain formation.”

According to the president, the swamp grass also filters the water of soil and impurities and, therefore, protects the Lakes from silting filling with soil.

Forests and vegetation along steep mountains use their roots to hold the soil and also act as cushion for raindrops (amakaanda) hitting the soil so that rain and the run-off water (omutuunga, omukoka, alele) does not sweep the soil, causing soil erosion and, eventually, landslides.

The tree-leaves and canopy also break the force of the raindrops.

The tree-roots and the dropping leaves, also form a soft bed on the forest floor and slows down the speed of mutuunga (run-off water) and forces the water to sink in the soil, thereby replenishing the water-table underground.

Instead of water running on the surface and causing destruction, it sinks in the soil.

“I will intensify the campaign for the Environment Resettlement fund so that those who were misled by the Government to go to the wetlands in the 1960s are compensated to get out. The recent encroachers should simply get out. Condolences, again.”"|http://edge.ug/2019/12/11/get-out-of-wetlands-museveni-mourns-flood-victims/
Floods: 17 dead in Bundibugyo, Bugisu death toll rises to 13|08/12/2019|"Uganda Red Cross Society has so far recovered 17 bodies from floods that hit Bundibugyo district on Saturday in Western Uganda.

On the day of the incident, Red Cross confirmed 11 people dead and many more missing.

“Bundibugyo floods; so far 11 confirmed dead. Our teams are working with the Military and police to manage the situation. Search and rescue efforts underway,” said Red Cross Secretary General, Robert Kwesiga.

According to the map of flood incidences on Saturday, 7th December 2019 in Bundibugyo District, the most affected areas include; Kirindi Town and Bumpomboli village in Harugale Sub County.

Victoria University

The floods in Harugale, Tokwe, Kirumya,Ngamba, Bukonzo, Bubukwanga and Bundibugyo town council displaced atleast 4,000 people.

According to Rapid Assessment on-going by Uganda Red Cross Society Action Team, the heavy rains that have persisted in the last couple of days are to blame.

Areas around the Mt. Elgon and Rwenzori have suffered adverse effects.

Red Cross said Sunday that it had recovered more 16 bodies from the flood waters.

“Our Response action team in Bundibugyo is up and running. So far 16 bodies retrieved. We are doing dead body management to ensure dignity of those claimed by the tragedy. Thanks to our volunteers (RCATs) in action,” Red Cross said.

It added: “Our team continues to recover more bodies including some that are trapped by cocoa trees in Bundibugyo hills. It is a very devastating moment. We have deployed a Psycho Social Support team to offer emotional support to those affected.”

Bugisu death toll rises

Meanwhile, nine more bodies have been recovered in Bududa and Sironko districts following landslides in Bugisu sub-region bringing the death toll so far to 13.

The search and rescue team led by police and Uganda National Roads Authority (UNRA) retrieved the bodies using an excavator on Friday and Saturday.

More are feared dead as several people are still missing in the affected villages of Naposhi, Shikhururwe and Namasa in Bushika Sub-county and Naroko village in Bunabutiti sub-county.

Another landslide hit villages of Bunagisa village in Shimoma parish in Zesui sub -county in Sironko district.

Four more bodies have recovered and eight are still missing.

In Manafwa district, resident are also living in fear after reports of fresh cracks, which have been cited in parishes of Bumukari, Butuwa, Bukimanayi and Bunamungoma in Kaato Sub-county.

Heavy rains have persisted in the last couple of days. Areas around the Mt. Elgon and Rwenzori have suffered adverse effects. In Video is #Bundibugyo today. @IFRCAfrica @opmdpm @Parliament_Ug @GovUganda pic.twitter.com/KZ8AXIVZMK — Uganda Red Cross Soc (@UgandaRedCross) December 8, 2019

Map showing Flood incidences on Saturday, 7th December 2019 in Bundibugyo District, Western Uganda

Hardest hit area; Kirindi Town (11 bodies recovered by 7:00PM)

Rapid Assessment on-going by Uganda Red Cross Society Action Team pic.twitter.com/waWuvULdzP — Joel Kitutu (@JoelKitutu) December 8, 2019"|http://edge.ug/2019/12/08/floods-17-dead-in-bundibugyo-bugisu-death-toll-rises-to-13/
Eastern Africa standby force to join floods fight|07/12/2019|"Hon Adolf Mwesige Minister for Defense and Veteran Affairs Friday closed the 27th policy organs meeting for the Eastern Africa Standby Force (EASF).

The meetings, that have been running since Monday 2nd Dec 2019 with teams of experts meeting also saw Chiefs of Defence Forces and Inspector Generals of Police of the EASF countries also meet mid-week.

In the meeting, Hon Mwesige reassured the Delegates that Uganda was still committed to the cause of pan Africanism and African unity.

He reminded the members on how the Eastern Africa region had been embroiled with violent conflicts in the last two decades, which had stagnated social economic transformation of the region.

Victoria University

He however added that the region has new security challenges manifested in, among others, terrorism, refugee crisis, cross border crimes, piracy and human trafficking.

He therefore told members that, addressing the above challenges required concerted efforts from all member states of EASF.

While addressing the meeting, the Hon minister of National Defence and War veterans of the Republic of Burundi Mr.Emnanuel Ntahumvukiye who is also the outgoing chairman of the council of ministers of defence of EASF member states thanked Uganda for the hospitality accorded to all the delegates.

He mentioned that, EASF was more prepared than before as a standby force, with a lot of human resource capacity.

He however mentioned that, there was still a lot to be done in as far as diplomatic capacity to prevent and resolve conflicts was concerned.

He concluded by requesting member states, to contribute their financial obligations for the smooth running of EASF activities.

The chairman of the friends of EASF Col Joern Rasmussen extended the friends of EASF’s sympathy to the people of EASF member states that have been affected by floods.

On that note, he pleaded to EASF to prepare to respond to natural disasters to help her people in case of similar disasters.

He reassured the members that, the end of the support of the military component by 2020 was not the end of the partnership between friends of EASF, and EASF but rather the start.

The Director EASF, Dr Abdulahi Omar Bouh in his remarks thanked Uganda for the hospitality and warmth of its people.

He reiterated his commitment to take EASF to new heights in terms of achieving its vision.

The 27th policy organs meeting also saw the handover of the chairmanship of council of ministers of defence to Comoros.

Outgoing office holders were awarded certificates of appreciation.

The 28th POM of EASF will be held in March 2020 in Grand Comore, the capital of Comoros."|http://edge.ug/2019/12/07/eastern-africa-standby-force-to-join-floods-fight/
UPDF marines officer washed away in city floods|16/12/2019|"A UPDF marine officer has died while trying to help people stuck in Kampala city flash floods.

Sgt Godfrey Mwondha, a marine officer with the Uganda People’s Defence Forces (UPDF) is among the five people who were washed away by floods on Saturday.

Kampala Metropolitan Deputy Police Spokesman, Luke Owoyesigyire, told Uganda Radio Network [URN] that Mwondha was found in Mbuya Katoogo swamp, which is often used as a washing bay.

He was officially pronounced dead at Kiswa Health Center in Bugolobi, where he had been taken in critical condition.

Victoria University

Luke said three people died after being washed away by fast running water including the marine officer who had been deployed to rescue a person.

Police said Sgt Mwondha was trying to rescue a one Ssekitoleko of Biwologoma, Kira Division who was drowning.

Bodies of both victims were retrieved on Sunday morning trapped at Katoogo village in Mbuya, Nakawa Division, in Kampala.

A woman identified as Joweria Tumusiime, a resident of Zana Lufuka, working with Nippon cleaning services was also taken by fast running water at Zana Lufuka. All bodies of the deceased were taken to the City mortuary for post-mortem.

The floods also made electricity wires sag, causing electrocution of a woman identified as Agnes Naiga and her daughter Lilian Nakogogwe.

They were residents of Sembule zone in Rubaga Division.

Naiga and Nakogogwe’s bodies were picked and taken to city mortuary for post-mortem.

Credit: URN"|http://edge.ug/2019/12/16/updf-marines-officer-washed-away-in-city-floods/
Mukula gives UWA ranger Shs2m for saving lives in Bundibugyo floods|22/12/2019|"The Uganda Wildlife Authority ranger, who saved lives children and women, during the Bundibugyo floods has been rewarded for his act of heroism.

Hannington Agaba, a ranger working with Semiliki National Park, was in Bundibugyo, when a heavy downpour led to floods and landslides, trapping several people.

Agaba saving lives

The ranger abandoned his post to help distressed locals.

The National Vice Chairman NRM Eastern, Mike Mukula, who owns Arrow Security Systems, a security company, said Friday that Agaba put his life on the line to carry several children and women to save their lives.

Victoria University

“Our national Hero Hannigton Agaba received his accolades and award of 2.000.000 shillings from Arrow Security systems Ltd for his Heroic efforts in Bundibugyo during the disastrous floods which killed several people,” Mukula noted.

“It was something that overwhelmed many Ugandans. He is also a global hero. I must thank him for coming out to save babies. I was exceedingly humbled.”

Agaba in his turn said he thanks God that no one died in that area."|http://edge.ug/2019/12/22/mukula-gives-uwa-ranger-shs2m-for-saving-lives-in-floods/
800 displaced by Bundibugyo floods- Red Cross|11/12/2019|"Uganda Red Cross Society says victims of Bundibugyo floods have been temporarily settled at Bubukwang Camp in Bundibugyo district.

Red Cross said the death toll remains at 17 people while others are presumed missing.

A total of 800 people have been displaced by the floods. Red Cross made three referrals for the victims.

Government has since gazzetted Semliki Secondary School to temporarily settle the displaced persons.

Victoria University

On Sunday, Red Cross held a partners’ meeting to discuss response plan for Bundibugyo, Bududa and Sironko floods which claimed nine lives [eastern Uganda] and 17 in Bundibugyo.

At Semliki Secondary School and Bubukwang Camp, families will be supported from here temporarily until situation normalises.

“As the country is experiencing heavy rains, many Communities are exposed to disease outbreaks and other Health risks,” Red Cross said.

It added: “And as more refugees come into the Country, our team in Kyaka II refugee settlement gives out sanitation digging kits for latrine construction per household.”

Bugisu death toll

Daily Monitor reported that 16 bodies have so far been recovered after landslides swept through villages in the mountainous districts of Sironko and Bududa in Bugisu Sub-region last Tuesday.

Ten bodies were retrieved from Naposhi and Namasa Villages in Bushika Sub-county and two from Naroko in Bunabutiti Sub-county.

Other four bodies were recovered from Bunagisa Village, Bumumulo Parish in Zesui Sub-county.

According to leaders and residents in both districts, more than 60 people are feared dead while scores are missing.

More than 500 displaced families have sought refuge in churches and schools.

The landslides also destroyed properties, gardens and killed unspecified number of animals.

In Sironko, more than eight people are also feared dead while about 1,000 others have been displaced with some seeking refuge at Bugimagu Primary school.

The affected residents who are surviving on porridge have accused government of abandoning them."|http://edge.ug/2019/12/11/800-displaced-by-bundibugyo-floods-red-cross/
Police mourns marine officer killed in floods|16/12/2019|"On the 14/12/2019 at around 4pm, at Katoogo Junction Water Channel in Mbuya two of police marine officers responded to a call for service, regarding a victim who had allegedly drowned.

The bicycle of the alleged victim, was also caught in the dangerous floods.

Unfortunately, the marine officer, Sgt Mwonda Godfrey a 33 year old, male adult, was trapped in a hole during the rescue operation and suffocated.

He was pulled from the water after several minutes and rushed to Kitintale Hospital, where he was pronounced dead on arrival.

Victoria University

The sudden loss of the marine officer is absolutely devastating for the entire force.

“Our heartfelt sympathies and prayers are with his family, friends and workmates during this difficult time,” said CP Enanga Fred, Police spokesperson.

The deceased was born on 3/06/1987, from Matovu village, Nankoma Sub-County, Bukooli County, Bugiri District.

He was enlisted in the force on the 16/11/2009; and served in the Marine until his time of death.

The deceased was a highly skilled marine officer who had rescued several victims from water.

Therefore, such tragic incidents can happen anywhere, with the major floods that have swept over large areas across the country, threatening the lives of our communities.

“To enhance the safety of our officers, the unit will conduct additional water safety training programs, on life saving methods, better response, rescue and survival tactics,” Enanga noted.

He said burial arrangements are in place and will be communicated later."|http://edge.ug/2019/12/16/police-mourns-marine-officer-killed-in-floods/
13 perish in Kigali floods|04/02/2020|"Media sources indicate 13 people have been killed after heavy rain overnight caused flooding and landslides in the Rwandan capital, Kigali.

At least 15 houses were destroyed in landslides and unspecified roads are inaccessible.

An unspecified number of others have been injured in the Monday floods.

Flood-related disruptions are expected to continue over the coming days.

Victoria University

The East African nation has seen dozens of deaths caused by torrential rains in recent weeks.

The latest downpour began Sunday evening, causing flooding and mudslides, according to Claude Tuyishime, spokesman of the ministry of disaster management.

On Jan. 28, heavy rain in Rwanda killed at least three people while destroying farms and sweeping away homes.

In December, 12 people were killed in Kigali while officials said more than 100 homes were destroyed.

The Rwanda Meteorology Agency has said more heavy rains are expected."|http://edge.ug/2020/02/04/13-perish-in-kigali-floods/
Flood hero ranger promoted, awarded Nalubale medal|27/01/2020|"Uganda Wildlife Authority [UWA] has congratulated one of its own Assistant Warden Hannington Agaba upon being awarded a Nalubale Medal.

Agaba was awarded at the 34th NRM Anniversary Celebrations in Ibanda District on Sunday.

The award recognises his efforts in savings lives during floods in Bundibugyo.

UWA also promoted Agaba from Corporal to Lieutenant and made Assistant Warden.

Victoria University

He was among the 95 people rewarded for their act of heroism the celebrations on Sunday.

He works as a community conservation ranger in Semiliki National Park.

In December last month, Agaba was given Shs2 million from Arrow Security Group for his act of heroism.

Captain Mike Mukula, the NRM chairman for eastern Uganda, who is also the Chairman Arrow Security group handed Agaba the money thanking him for his bravery to rescue the people stuck in floods early on December 7, 2019."|http://edge.ug/2020/01/27/flood-hero-ranger-promoted-awarded-nalubale-medal/
